"","Avrg_FPKM","sd_FPKM","ensembl","ensembl_version","gene","ENTREZID","description","RNA_start","RNA_end","RNA_length"
"8007",0.535929964559492,0.125050060828322,"ENSG00000104691","ENSG00000104691.16","UBXN8",7993,"UBX domain protein 8 [Source:HGNC Symbol;Acc:HGNC:30307]",30729131,30766470,1991
"8008",10.8709325439734,1.45160513729321,"ENSG00000104695","ENSG00000104695.13","PPP2CB",5516,"protein phosphatase 2 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9300]",30774457,30791280,448
"8009",0.0247380659773586,0.0134083358131058,"ENSG00000133863","ENSG00000133863.9","TEX15",56154,"testis expressed 15, meiosis and synapsis associated [Source:HGNC Symbol;Acc:HGNC:11738]",30831544,30888706,11341
"8010",0.490270871941976,0.849174059674597,"ENSG00000253204","ENSG00000253204.1",NA,NA,"sorting nexin 5 (SNX5) pseudogene",30921060,30921335,276
"8011",0.270396846592656,0.0209312470241322,"ENSG00000165392","ENSG00000165392.11","WRN",7486,"WRN RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:12791]",31033788,31173738,5051
"8012",0.000746219548436046,0.000647302743892754,"ENSG00000157168","ENSG00000157168.22","NRG1",3084,"neuregulin 1 [Source:HGNC Symbol;Acc:HGNC:7997]",31639222,32764405,1949
"8013",0.0137883137175288,0.00573590323598394,"ENSG00000253974","ENSG00000253974.6","NRG1-IT1",100856811,"NRG1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:43633]",32026210,32139495,543
"8014",0.0932879514608166,0.0236277517012978,"ENSG00000247134","ENSG00000247134.8",NA,NA,"novel transcript",32927913,33045445,1397
"8015",1.06697781888089,0.374024824486477,"ENSG00000272338","ENSG00000272338.2",NA,NA,"novel transcript",33360839,33361415,577
"8016",0.0303382098476419,0.0130802740731186,"ENSG00000172728","ENSG00000172728.16","FUT10",84750,"fucosyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19234]",33370824,33473146,3549
"8017",0.288393243356382,0.0341103824350396,"ENSG00000129696","ENSG00000129696.13","TTI2",80185,"TELO2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:26262]",33473386,33509785,1671
"8018",2.48768543854881,0.457129245945575,"ENSG00000198042","ENSG00000198042.11","MAK16",84549,"MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]",33485182,33501262,3561
"8019",569.005534572452,160.882335815238,"ENSG00000239039","ENSG00000239039.1","SNORD13",692084,"small nucleolar RNA, C/D box 13 [Source:HGNC Symbol;Acc:HGNC:32711]",33513475,33513578,104
"8020",0.0111920003721163,0.0193851132828353,"ENSG00000133874","ENSG00000133874.2","RNF122",79845,"ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147]",33547754,33567128,1872
"8021",0.166547624585064,0.288468947661239,"ENSG00000215264","ENSG00000215264.4","RPL10AP3",NA,"ribosomal protein L10a pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29803]",34322992,34323642,651
"8022",1.48277796996101,1.38351855625932,"ENSG00000243181","ENSG00000243181.2","RPL21P80",NA,"ribosomal protein L21 pseudogene 80 [Source:HGNC Symbol;Acc:HGNC:35697]",34874159,34874633,475
"8023",0.184392012933464,0.319376334910658,"ENSG00000232024","ENSG00000232024.2","LSM12P1",NA,"LSM12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32453]",35525176,35525763,588
"8024",0.00360640610502382,0.00624647860662783,"ENSG00000286693","ENSG00000286693.1",NA,NA,"novel transcript, antisense to UNC5D",35672195,35707734,2491
"8025",0.120386797736642,0.208516050240381,"ENSG00000253504","ENSG00000253504.1","MTCYBP19",NA,"MT-CYB pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:51971]",36277763,36278886,1124
"8026",0.465147450879508,0.41011923634288,"ENSG00000254384","ENSG00000254384.1","MTND6P19",NA,"MT-ND6 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:39482]",36278960,36279483,524
"8027",0.109628416182889,0.189881986782069,"ENSG00000254038","ENSG00000254038.1",NA,NA,"novel transcript",37067441,37069418,639
"8028",0.00149397852651643,0.00258764671334335,"ENSG00000253161","ENSG00000253161.7","LINC01605",NA,"long intergenic non-protein coding RNA 1605 [Source:HGNC Symbol;Acc:HGNC:51654]",37421341,37493913,1093
"8029",0.0268003091019975,0.0464194970232103,"ENSG00000253414","ENSG00000253414.4","LINC01605",100507420,"long intergenic non-protein coding RNA 1605 [Source:NCBI gene (formerly Entrezgene);Acc:100507420]",37516399,37521447,596
"8030",0.0250490115986644,0.0433861607682689,"ENSG00000254111","ENSG00000254111.3",NA,105379379,"novel transcript",37559992,37565393,977
"8031",2.69753142005621,0.7255803265633,"ENSG00000183779","ENSG00000183779.7","ZNF703",80139,"zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883]",37695782,37700019,3316
"8032",0.00670184841172437,0.0116079419537314,"ENSG00000253181","ENSG00000253181.2",NA,NA,"novel transcript",37717579,37733756,1228
"8033",3.0851722819045,0.174452798288122,"ENSG00000147475","ENSG00000147475.17","ERLIN2",11160,"ER lipid raft associated 2 [Source:HGNC Symbol;Acc:HGNC:1356]",37736601,37740714,550
"8034",2.97712388626423,0.731876524128095,"ENSG00000147471","ENSG00000147471.12","PLPBP",11212,"pyridoxal phosphate binding protein [Source:HGNC Symbol;Acc:HGNC:9457]",37762595,37766741,770
"8035",0.298765324088647,0.00841285171044162,"ENSG00000104221","ENSG00000104221.14","BRF2",55290,"BRF2 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:17298]",37843268,37849854,2621
"8036",1.53065004784014,0.25255502615191,"ENSG00000156675","ENSG00000156675.16","RAB11FIP1",80223,"RAB11 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30265]",37858618,37899467,6253
"8037",0.190100908187734,0.0711195096922058,"ENSG00000187840","ENSG00000187840.5","EIF4EBP1",1978,"eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]",38030534,38060365,827
"8038",0.905980374336538,0.494195977351473,"ENSG00000260949","ENSG00000260949.1",NA,NA,"novel transcript, overlapping to EIF4EBP1",38062881,38063791,911
"8039",0.621983861519475,0.0414491319631839,"ENSG00000129691","ENSG00000129691.16","ASH2L",9070,"ASH2 like, histone lysine methyltransferase complex subunit [Source:HGNC Symbol;Acc:HGNC:744]",38105493,38140080,2808
"8040",0.0262746888658371,0.0455090960686942,"ENSG00000147465","ENSG00000147465.12","STAR",6770,"steroidogenic acute regulatory protein [Source:HGNC Symbol;Acc:HGNC:11359]",38142700,38150952,2565
"8041",0.00721277964375179,0.0124929008067766,"ENSG00000253356","ENSG00000253356.1",NA,NA,"novel transcript",38148741,38163772,562
"8042",5.69448775963196,0.422830472378405,"ENSG00000175324","ENSG00000175324.10","LSM1",27257,"LSM1 homolog, mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20472]",38163335,38176674,975
"8043",3.03988327864141,5.26523228768598,"ENSG00000253739","ENSG00000253739.1","RNU6-323P",NA,"RNA, U6 small nuclear 323, pseudogene [Source:HGNC Symbol;Acc:HGNC:47286]",38166012,38166118,107
"8044",1.02342553756467,0.0653246119550231,"ENSG00000156735","ENSG00000156735.11","BAG4",9530,"BAG cochaperone 4 [Source:HGNC Symbol;Acc:HGNC:940]",38176533,38207741,530
"8045",2.19946871988667,0.320589188591084,"ENSG00000085788","ENSG00000085788.14","DDHD2",23259,"DDHD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29106]",38225218,38237595,568
"8046",3.37678450645426,0.341576749037539,"ENSG00000147535","ENSG00000147535.17","PLPP5",84513,"phospholipid phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:25026]",38263130,38269140,2185
"8047",1.08816351404826,0.195379564109514,"ENSG00000147548","ENSG00000147548.17","NSD3",54904,"nuclear receptor binding SET domain protein 3 [Source:HGNC Symbol;Acc:HGNC:12767]",38269704,38382271,10768
"8048",0.0861328839312446,0.149186531171349,"ENSG00000254898","ENSG00000254898.1",NA,NA,"novel transcript, antisense to NSD3",38335981,38337551,434
"8049",4.72708209404859,2.83429097001897,"ENSG00000272092","ENSG00000272092.1",NA,NA,"novel transcript",38382364,38383461,1098
"8050",1.64017055558356,0.343421115989995,"ENSG00000165046","ENSG00000165046.13","LETM2",137994,"leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]",38386207,38392843,557
"8051",0.0416793516388392,0.0049662685756921,"ENSG00000077782","ENSG00000077782.23","FGFR1",2260,"fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]",38400215,38467707,6216
"8052",0.156003602309175,0.270206165363261,"ENSG00000272159","ENSG00000272159.1",NA,NA,"novel transcript, antisense to LETM2",38408048,38408742,695
"8053",0.607408983780823,1.05206322088217,"ENSG00000239218","ENSG00000239218.3","RPS20P22",NA,"ribosomal protein S20 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36379]",38434387,38434743,357
"8054",0.0413353044624007,0.0715948474752065,"ENSG00000254321","ENSG00000254321.2",NA,NA,"novel transcript",38699274,38701896,2122
"8055",0.0694717658074236,0.0227628744632535,"ENSG00000147526","ENSG00000147526.20","TACC1",6867,"transforming acidic coiled-coil containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11522]",38728186,38850793,5510
"8056",0.11430294993166,0.0234964565797103,"ENSG00000169499","ENSG00000169499.15","PLEKHA2",59339,"pleckstrin homology domain containing A2 [Source:HGNC Symbol;Acc:HGNC:14336]",38901235,38971779,2127
"8057",2.02382609093923,0.118897295777481,"ENSG00000169490","ENSG00000169490.17","TM2D2",83877,"TM2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24127]",38988808,38996483,3295
"8058",0.579675118159787,0.0559071909679149,"ENSG00000168615","ENSG00000168615.13","ADAM9",8754,"ADAM metallopeptidase domain 9 [Source:HGNC Symbol;Acc:HGNC:216]",38996754,39105445,4538
"8059",0.0159648784212931,0.013969746000955,"ENSG00000197140","ENSG00000197140.15","ADAM32",203102,"ADAM metallopeptidase domain 32 [Source:HGNC Symbol;Acc:HGNC:15479]",39106990,39151448,577
"8060",1.69553195211651,0.124624576341861,"ENSG00000104332","ENSG00000104332.12","SFRP1",6422,"secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776]",41261962,41309473,4464
"8061",0.186426557896103,0.173946880419052,"ENSG00000253509","ENSG00000253509.1",NA,NA,"novel transcript",41275115,41277003,255
"8062",2.94130169570007,0.423225822002301,"ENSG00000147533","ENSG00000147533.19","GOLGA7",51125,"golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876]",41488200,41506012,517
"8063",0.00501266443188627,0.00475179388896381,"ENSG00000253133","ENSG00000253133.2","GPAT4-AS1",NA,"GPAT4 and GINS4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55539]",41509593,41578421,4033
"8064",0.435210212927226,0.0286126312134189,"ENSG00000147536","ENSG00000147536.12","GINS4",84296,"GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]",41529218,41542239,835
"8065",0.445104753215241,0.10123770817347,"ENSG00000158669","ENSG00000158669.11","GPAT4",137964,"glycerol-3-phosphate acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20880]",41577187,41598614,572
"8066",0.00444961987317008,0.00345629578306822,"ENSG00000029534","ENSG00000029534.22","ANK1",286,"ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]",41653220,41797622,8237
"8067",0.289006127500934,0.0872276821979985,"ENSG00000083168","ENSG00000083168.11","KAT6A",7994,"lysine acetyltransferase 6A [Source:HGNC Symbol;Acc:HGNC:13013]",41929479,42051987,9153
"8068",0.877888171044839,1.52054691561338,"ENSG00000271938","ENSG00000271938.1",NA,NA,"novel transcript",42139461,42139752,292
"8069",0.365348417752366,0.0703052037024783,"ENSG00000070718","ENSG00000070718.13","AP3M2",10947,"adaptor related protein complex 3 subunit mu 2 [Source:HGNC Symbol;Acc:HGNC:570]",42152946,42171182,3669
"8070",0.836456740861536,0.130477787720761,"ENSG00000104368","ENSG00000104368.19","PLAT",5327,"plasminogen activator, tissue type [Source:HGNC Symbol;Acc:HGNC:9051]",42174718,42207565,3062
"8071",0.0302149010395928,0.011960022355944,"ENSG00000253408","ENSG00000253408.6","IKBKB-DT",101929897,"IKBKB divergent transcript [Source:HGNC Symbol;Acc:HGNC:55254]",42233674,42271253,1715
"8072",0.122644472559308,0.0248301127462835,"ENSG00000104365","ENSG00000104365.16","IKBKB",3551,"inhibitor of nuclear factor kappa B kinase subunit beta [Source:HGNC Symbol;Acc:HGNC:5960]",42271302,42332460,3938
"8073",2.18242737215157,0.101139067159959,"ENSG00000070501","ENSG00000070501.12","POLB",5423,"DNA polymerase beta [Source:HGNC Symbol;Acc:HGNC:9174]",42338454,42357203,675
"8074",0.42846651755001,0.0481446956962271,"ENSG00000240395","ENSG00000240395.1","RPL5P23",NA,"ribosomal protein L5 pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:36553]",42341767,42342634,868
"8075",9.36756071428547,1.19365050334128,"ENSG00000078668","ENSG00000078668.14","VDAC3",7419,"voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]",42391624,42401886,719
"8076",0.198196452541854,0.0060336770435465,"ENSG00000168575","ENSG00000168575.11","SLC20A2",6575,"solute carrier family 20 member 2 [Source:HGNC Symbol;Acc:HGNC:10947]",42416475,42501231,3752
"8077",0.165169681665653,0.286082280514888,"ENSG00000254165","ENSG00000254165.1",NA,NA,"novel transcript",42537529,42538304,708
"8078",2.00955539504504,0.0802690478255657,"ENSG00000176209","ENSG00000176209.12","SMIM19",114926,"small integral membrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25166]",42541155,42555193,2958
"8079",0.563805013075718,0.976538928209179,"ENSG00000255361","ENSG00000255361.1","RPL7L1P17",NA,"RPL7L1 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:56799]",42725547,42726228,682
"8080",2.51737504995038,0.217954043233179,"ENSG00000131931","ENSG00000131931.8","THAP1",55145,"THAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20856]",42836674,42843325,2161
"8081",0.0574271735195323,0.0994667822709039,"ENSG00000286837","ENSG00000286837.1",NA,NA,"novel transcript, antisense to THAP1",42842989,42844876,1505
"8082",0.254286744780233,0.035058563693214,"ENSG00000120925","ENSG00000120925.16","RNF170",81790,"ring finger protein 170 [Source:HGNC Symbol;Acc:HGNC:25358]",42849637,42896585,1866
"8083",0.669735580199818,0.0547663724440744,"ENSG00000168172","ENSG00000168172.9","HOOK3",84376,"hook microtubule tethering protein 3 [Source:HGNC Symbol;Acc:HGNC:23576]",42896946,42998156,2325
"8084",2.51892618336629,0.145985879621816,"ENSG00000168522","ENSG00000168522.13","FNTA",2339,"farnesyltransferase, CAAX box, alpha [Source:HGNC Symbol;Acc:HGNC:3782]",43034194,43069583,429
"8085",0.104244760888036,0.0771728722362768,"ENSG00000165102","ENSG00000165102.15","HGSNAT",138050,"heparan-alpha-glucosaminide N-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:26527]",43140464,43202855,5227
"8086",1.50745419731656,1.81886881313758,"ENSG00000188873","ENSG00000188873.4","RPL10AP2",NA,"ribosomal protein L10a pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31081]",47157118,47157771,654
"8087",0.0239791181834446,0.00540944551205326,"ENSG00000164808","ENSG00000164808.17","SPIDR",23514,"scaffold protein involved in DNA repair [Source:HGNC Symbol;Acc:HGNC:28971]",47260938,47736306,3625
"8088",1.09753739497418,0.598686882137223,"ENSG00000269924","ENSG00000269924.1",NA,NA,"novel transcript, sense intronic to KIAA0146",47527397,47528148,752
"8089",2.21116052876097,1.93483158086124,"ENSG00000207369","ENSG00000207369.1","RNU6-665P",NA,"RNA, U6 small nuclear 665, pseudogene [Source:HGNC Symbol;Acc:HGNC:47628]",47667771,47667877,107
"8090",507.54517913802,25.4956921695101,"ENSG00000221869","ENSG00000221869.5","CEBPD",1052,"CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]",47736913,47738164,1252
"8091",0.555993684195529,0.181321108051464,"ENSG00000253729","ENSG00000253729.9","PRKDC",5591,"protein kinase, DNA-activated, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9413]",47773111,47960136,13459
"8092",68.0904976892281,6.26703837459124,"ENSG00000104738","ENSG00000104738.19","MCM4",4173,"minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]",47960185,47962327,572
"8093",6.09027555878062,0.223047029355864,"ENSG00000169139","ENSG00000169139.12","UBE2V2",7336,"ubiquitin conjugating enzyme E2 V2 [Source:HGNC Symbol;Acc:HGNC:12495]",48008415,48061417,918
"8094",0.00524305297277864,0.00908123413562764,"ENSG00000034239","ENSG00000034239.11","CLXN",79645,"calaxin [Source:HGNC Symbol;Acc:HGNC:25678]",48710789,48735234,1661
"8095",16.4912362395208,3.43342626657811,"ENSG00000019549","ENSG00000019549.13","SNAI2",6591,"snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]",48917598,48921429,2180
"8096",0.164667838630602,0.167502087100851,"ENSG00000287788","ENSG00000287788.1",NA,NA,"novel transcript",48925917,48931288,2085
"8097",0.189549831477058,0.328309938684382,"ENSG00000272076","ENSG00000272076.1",NA,NA,"novel transcript",51810110,51810681,572
"8098",1.50766915991837,0.0913884497359483,"ENSG00000168300","ENSG00000168300.14","PCMTD1",115294,"protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30483]",51817580,51899098,4252
"8099",2.05594130563429,1.02555904867477,"ENSG00000253475","ENSG00000253475.1",NA,NA,"novel transcript",51895957,51896374,283
"8100",0.101335339814701,0.033343946353407,"ENSG00000228801","ENSG00000228801.8","PCMTD1-DT",NA,"PCMTD1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55791]",51899315,51949874,4095
"8101",1.1801755303152,0.363119257752667,"ENSG00000272024","ENSG00000272024.1",NA,NA,"novel transcript",51950284,51950690,407
"8102",0.00431021088921403,0.00746550425145533,"ENSG00000196711","ENSG00000196711.9","ALKAL1",389658,"ALK and LTK ligand 1 [Source:HGNC Symbol;Acc:HGNC:33775]",52534037,52565430,1140
"8103",6.98574517571334,0.236043369399718,"ENSG00000023287","ENSG00000023287.13","RB1CC1",9821,"RB1 inducible coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:15574]",52622458,52714435,6636
"8104",0.45365064269823,0.785745962039609,"ENSG00000271555","ENSG00000271555.1",NA,NA,"novel transcript, sense intronic KANK1",52722903,52723141,239
"8105",0.294899371220887,0.0305605643857056,"ENSG00000237807","ENSG00000237807.4","LINC02984",100507516,"long intergenic non-protein coding RNA 2984 [Source:HGNC Symbol;Acc:HGNC:56063]",53515171,53523931,2387
"8106",0.373502502836564,0.024327978196485,"ENSG00000047249","ENSG00000047249.18","ATP6V1H",51606,"ATPase H+ transporting V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]",53715557,53843558,2365
"8107",0.140929852668449,0.0247668436982922,"ENSG00000147509","ENSG00000147509.14","RGS20",8601,"regulator of G protein signaling 20 [Source:HGNC Symbol;Acc:HGNC:14600]",53851795,53959303,2117
"8108",1.08161749343921,1.87341645299201,"ENSG00000244159","ENSG00000244159.1","RPS27AP13",NA,"RPS27A pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:36667]",53887008,53887244,237
"8109",4.85251684502672,5.94862088362206,"ENSG00000200528","ENSG00000200528.1","RNU6-1331P",NA,"RNA, U6 small nuclear 1331, pseudogene [Source:HGNC Symbol;Acc:HGNC:48294]",53914719,53914824,106
"8110",1.47183897418209,0.055488746195553,"ENSG00000187735","ENSG00000187735.16","TCEA1",6917,"transcription elongation factor A1 [Source:HGNC Symbol;Acc:HGNC:11612]",53966552,54022448,2718
"8111",0.127198666079479,0.137116714000264,"ENSG00000253667","ENSG00000253667.2",NA,NA,"ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae) (ESF1) pseudogene",53971231,53974210,2479
"8112",4.86808770080674,0.339244517314212,"ENSG00000120992","ENSG00000120992.18","LYPLA1",10434,"lysophospholipase 1 [Source:HGNC Symbol;Acc:HGNC:6737]",54046367,54101947,2515
"8113",21.0069463666312,1.5130363919086,"ENSG00000137547","ENSG00000137547.9","MRPL15",29088,"mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]",54135241,54148514,1729
"8114",0.488451431384493,0.430666292271882,"ENSG00000226098","ENSG00000226098.4","SEC11B",NA,"SEC11 homolog B, signal peptidase complex subunit (pseudogene) [Source:HGNC Symbol;Acc:HGNC:31884]",54522799,54523297,499
"8115",0.553947302469859,0.101991654143145,"ENSG00000167904","ENSG00000167904.16","TMEM68",137695,"transmembrane protein 68 [Source:HGNC Symbol;Acc:HGNC:26510]",55696424,55751134,726
"8116",1.01941542284935,0.133087077543523,"ENSG00000137574","ENSG00000137574.11","TGS1",96764,"trimethylguanosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:17843]",55773446,55826445,4477
"8117",0.0623934642949356,0.013232591926581,"ENSG00000254087","ENSG00000254087.8","LYN",4067,"LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]",55879835,56014169,5872
"8118",0.115653641586312,0.200317983307854,"ENSG00000236814","ENSG00000236814.1",NA,NA,"proteasome (prosome, macropain) 26S subunit, ATPase, 6 (PSMC6) pseudogene",56050038,56051207,1170
"8119",259.581527716524,20.993550494254,"ENSG00000008988","ENSG00000008988.11","RPS20",6224,"ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]",56067254,56074144,712
"8120",0.101424231622897,0.175671922289492,"ENSG00000248578","ENSG00000248578.1","NPM1P21",NA,"nucleophosmin 1 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:13855]",56101199,56102267,762
"8121",0.483391607443297,0.107372810642961,"ENSG00000181690","ENSG00000181690.8","PLAG1",5324,"PLAG1 zinc finger [Source:HGNC Symbol;Acc:HGNC:9045]",56160909,56211273,7311
"8122",19.6983323113024,1.93097048990798,"ENSG00000170791","ENSG00000170791.18","CHCHD7",79145,"coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:HGNC Symbol;Acc:HGNC:28314]",56211686,56217538,573
"8123",1.39388328946578,1.74171907621732,"ENSG00000272343","ENSG00000272343.1",NA,NA,"novel transcript",56222688,56223173,486
"8124",12.8140986490999,1.71807747772913,"ENSG00000170786","ENSG00000170786.13","SDR16C5",195814,"short chain dehydrogenase/reductase family 16C member 5 [Source:HGNC Symbol;Acc:HGNC:30311]",56300010,56320175,2399
"8125",0.186613603450735,0.323224242560183,"ENSG00000253541","ENSG00000253541.1","SEPTIN10P1",NA,"septin 10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:40018]",56476826,56477987,1162
"8126",806.842286319581,153.505382002867,"ENSG00000241431","ENSG00000241431.2","RPL37P6",NA,"ribosomal protein L37 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:31080]",56588407,56588700,294
"8127",1.4944224892219,0.361389997115154,"ENSG00000104331","ENSG00000104331.9","BPNT2",54928,"3'(2'), 5'-bisphosphate nucleotidase 2 [Source:HGNC Symbol;Acc:HGNC:26019]",56957931,56993867,7224
"8128",0.00790010709898945,0.00696550284074072,"ENSG00000169122","ENSG00000169122.12","FAM110B",90362,"family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587]",57994523,58148784,3349
"8129",0.367473312637083,0.0814267124553835,"ENSG00000215114","ENSG00000215114.10","UBXN2B",137886,"UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]",58411361,58451501,4971
"8130",0.0108574507915959,0.0188056564117231,"ENSG00000167910","ENSG00000167910.4","CYP7A1",1581,"cytochrome P450 family 7 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2651]",58490178,58500163,2877
"8131",15.7347931365376,1.40972591827726,"ENSG00000137575","ENSG00000137575.12","SDCBP",6386,"syndecan binding protein [Source:HGNC Symbol;Acc:HGNC:10662]",58552924,58572301,556
"8132",0.280145160339756,0.0681232639623126,"ENSG00000035681","ENSG00000035681.9","NSMAF",8439,"neutral sphingomyelinase activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]",58583508,58659853,3574
"8133",0.942804379172843,1.6329850863258,"ENSG00000242970","ENSG00000242970.2",NA,NA,"ribosomal protein S26 (RPS26) pseudogene",58588420,58588764,345
"8134",0.109296878633949,0.189307746902688,"ENSG00000167912","ENSG00000167912.8","TOX-DT",100505501,"TOX divergent transcript [Source:HGNC Symbol;Acc:HGNC:55935]",59119040,59120031,692
"8135",0.00441712351285614,0.00765068234757395,"ENSG00000254775","ENSG00000254775.2",NA,105375861,"novel transcript",60046777,60075793,1733
"8136",0.00140969028384487,0.00244165519455551,"ENSG00000178538","ENSG00000178538.10","CA8",767,"carbonic anhydrase 8 [Source:HGNC Symbol;Acc:HGNC:1382]",60185412,60281400,5735
"8137",7.8365870143434,0.850867712675004,"ENSG00000104388","ENSG00000104388.15","RAB2A",5862,"RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]",60516987,60623644,3735
"8138",0.138020379944402,0.04163011257596,"ENSG00000171316","ENSG00000171316.14","CHD7",55636,"chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]",60678740,60868028,11606
"8139",0.496836428966259,0.0832439102726993,"ENSG00000198363","ENSG00000198363.18","ASPH",444,"aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757]",61500556,61714592,5301
"8140",0.228925182948644,0.200316380408469,"ENSG00000253517","ENSG00000253517.1","XRCC6P4",NA,"X-ray repair cross complementing 6 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:45186]",62855068,62857134,2067
"8141",0.116519702702315,0.20181804516323,"ENSG00000253431","ENSG00000253431.1","SRPK2P",NA,"SRSF protein kinase 2 pseudogene [Source:HGNC Symbol;Acc:HGNC:30303]",62863082,62864181,1100
"8142",16.8836305086967,0.312126444349732,"ENSG00000137563","ENSG00000137563.13","GGH",8836,"gamma-glutamyl hydrolase [Source:HGNC Symbol;Acc:HGNC:4248]",63014881,63038545,1371
"8143",2.34732736339862,1.78360006931795,"ENSG00000270673","ENSG00000270673.2","YTHDF3-DT",101410533,"YTHDF3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48728]",63167725,63168465,741
"8144",0.966641038002399,0.146161577620297,"ENSG00000185728","ENSG00000185728.17","YTHDF3",253943,"YTH N6-methyladenosine RNA binding protein F3 [Source:HGNC Symbol;Acc:HGNC:26465]",63168553,63212785,5076
"8145",0.829834837460267,0.106263456557933,"ENSG00000261542","ENSG00000261542.1",NA,NA,"novel transcript",63215981,63218034,2054
"8146",1.96492666983163,0.118723998185551,"ENSG00000272010","ENSG00000272010.1",NA,NA,"novel transcript",65591850,65592472,623
"8147",5.29483391227392,0.0402412364728186,"ENSG00000104442","ENSG00000104442.10","ARMC1",55156,"armadillo repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:17684]",65602458,65634177,3000
"8148",0.750606272440239,0.115297453455819,"ENSG00000066855","ENSG00000066855.16","MTFR1",9650,"mitochondrial fission regulator 1 [Source:HGNC Symbol;Acc:HGNC:29510]",65644734,65704747,537
"8149",1.55063676486427,1.46993807453254,"ENSG00000272155","ENSG00000272155.1",NA,NA,"novel transcript, antisense to MTFR1",65714334,65714778,445
